,deal,image,location,price,shop,title
0,8,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/183267959/TB2BNablIbI8KJjy1zdXXbe1VXa_!!183267959.jpg_180x180.jpg_.webp,福建 漳州,33.00,决战物品,"一份6瓶包邮 蓬盛香菜心
潮汕
特产 配粥下饭小菜开胃菜咸菜杂咸"
0,12,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/3440816206/TB23RPibRHH8KJjy0FbXXcqlpXa_!!3440816206.jpg_180x180.jpg_.webp,广东 汕头,55.00,福合埕潮汕人家,"潮汕
正宗牛筋丸 汕头特产福合埕手打牛肉丸新鲜火锅食材丸子 顺丰"
0,33,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2416691448/TB1Ad6mpY1YBuNjSszhXXcUsFXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 揭阳,25.00,chamilala,"沙琪玛鸡蛋黄酥糖好吃的
潮汕
特色休闲早餐美食品零食特产小吃糕点"
0,21,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/37785992/TB2C1whuxdkpuFjy0FbXXaNnpXa_!!37785992.jpg_180x180.jpg_.webp,广东 汕尾,16.00,cjcboy81,"冬菜 旭泰 冬菜 配菜 精选冬菜 大罐冬菜
潮汕
砂锅粥菜包邮"
0,35,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/67590836/O1CN011I2vYdgS6Uq5zyG_!!67590836.jpg_180x180.jpg_.webp,广东 汕尾,18.90,fancy57073197,"【一组2包】
潮汕
汕尾海丰特产 福厚桦遮浪马仔 拔丝玛仔沙琪玛"
0,60,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/31008051/TB2X5FBjvDH8KJjy1XcXXcpdXXa_!!31008051.jpg_180x180.jpg_.webp,广东 潮州,39.80,lan07,"鲁享鲁记
潮汕
手打牛肉丸/牛筋丸烧烤食材手工火锅丸子多省2件包邮"
0,3,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1997473587/TB2chRUmmYH8KJjSspdXXcRgVXa_!!1997473587.jpg_180x180.jpg_.webp,广东 汕头,99.00,sheeta希塔,"钱葱丸 马蹄粉丸 金桥前特色农副产品 400G
潮汕
农家自制经典特产"
0,20,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2335976839/TB2J1_9ejQnBKNjSZSgXXXHGXXa_!!2335976839.jpg_180x180.jpg_.webp,广东 汕头,28.00,庄美龄,"潮汕
大埕正宗特产新鲜猪肉丸 肉饼 肉卷贡丸500g原味火锅食材"
0,1,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1704748412/TB21WFPaeGSBuNjSspbXXciipXa_!!1704748412.jpg_180x180.jpg_.webp,广东 潮州,41.90,点点金1968,"潮盛橄榄菜18碟*112g
潮汕
特产乌榄黑橄榄杂咸配粥下饭小菜"
0,82,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3920321088/TB2L2kDAMaTBuNjSszfXXXgfpXa_!!3920321088.jpg_180x180.jpg_.webp,广东 汕头,32.80,潮汕食记,"潮汕
特产 猪肉脯干手工碳烤 孕妇休闲零食品抖音ins网红推荐小吃"
0,22,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB1mEj8PVXXXXaaaXXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,19.60,连好食品专营店,"潮汕
南姜菜脯250g*2瓶装腌制萝卜干正宗咸菜潮州特产酱菜下饭配粥"
0,5,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/TB1Wj2RGVXXXXbdXVXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,55.00,老山合百年腊味店,"老山合猪肉脯
潮汕
特产零食碳烤猪肉脯黑椒味独立包装 满128包邮"
0,165,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/1660314386/TB2mCGanL6H8KJjy0FjXXaXepXa_!!1660314386.jpg_180x180.jpg_.webp,广东 汕头,35.80,家有宝贝2013225,"2斤包邮
潮汕
牛肉丸 正宗手打潮州汕头特产 火锅食材底料烧烤丸子"
0,143,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/67817007/TB2ZFsPk3vD8KJjy0FlXXagBFXa_!!67817007.jpg_180x180.jpg_.webp,广东 汕头,18.80,潮汕名产,"老潮夫潮州腐乳饼 咸香南乳肉饼 250g盒装 咸甜饼猪肉饼
潮汕
特产"
0,2,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/150011352/TB2lLIHfOpnpuFjSZFkXXc4ZpXa_!!150011352.jpg_180x180.jpg_.webp,广东 揭阳,50.00,qq609332633,"东京薯粉 东京丸粉 竹薯冬粉薯沙谷米粉 500G
潮汕
经典特产"
0,4,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/442634803/TB2O9NaaA5M.eBjSZFrXXXPgVXa_!!442634803.jpg_180x180.jpg_.webp,广东 佛山,36.90,huanglinlao,"包邮
潮汕
特产 蓬盛沙茶王200g
潮汕
沙茶酱 火锅料 佐料 卤料调味"
0,20,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/405217655/TB2yPFvrd4opuFjSZFLXXX8mXXa_!!405217655.jpg_180x180.jpg_.webp,广东 东莞,27.90,346993041林哥,"冬菜 500gX5罐装 正宗
潮汕
特产新亨正农地都冬菜 砂锅粥冬菜调料"
0,10,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2157920950/TB2xV9IzqmWBuNjy1XaXXXCbXXa_!!2157920950.jpg_180x180.jpg_.webp,广东 汕头,29.80,海后山,"潮汕
特产 三正顺猪肉脯 手撕肉脯 原味 黑椒小吃酒料下饭 2袋包邮"
0,4,//g.alicdn.com/s.gif,广东 汕头,45.00,广东瑞申堂,"中华老字号老山合美食
潮汕
特产小吃瑞申堂猪头粽猪肉棕散装500G"
0,13,//g.alicdn.com/s.gif,广东 汕头,78.00,潮兴记品牌企业店,"潮兴记正宗
潮汕
手工手打牛肉丸子汕头牛筋丸潮州特产火锅食材新鲜"
0,116,//g.alicdn.com/s.gif,广东 汕尾,15.80,喜得佳旗舰店,"喜得佳
潮汕
正宗猪肉丸250g Q弹香嫩新鲜制作火锅食材猪肉丸子"
0,7,//g.alicdn.com/s.gif,广东 汕头,20.00,猛猛来2011,"赞香猪肉脯黑椒味
潮汕
特产好吃零食送礼满包邮立减汕头小吃"
0,8,//g.alicdn.com/s.gif,广东 汕头,38.00,琉璃执着,"450克
潮汕
特产纯手工生鱼丸 生肉淡水鱼丸 鱼卷 双拼鱼丸 鱼册"
0,56,//g.alicdn.com/s.gif,广东 汕头,8.50,潮汕个味道,"潮汕
特产 萝卜干
潮汕
菜脯粒萝卜干碎菜脯丁粒散装400克/份包邮"
0,14,//g.alicdn.com/s.gif,广东 清远,7.90,孖生食品贸易,"冬菜地都冬菜
潮汕
特产小菜砂锅粥煲汤500克包邮"
0,7,//g.alicdn.com/s.gif,天津,13.00,chenzhenjie1212,"5罐包邮长城牌天津冬菜300g
潮汕
砂锅粥馄饨调味品特产腌咸菜"
0,170,//g.alicdn.com/s.gif,广东 汕头,12.00,elaine陈银玲,"2瓶包邮 蓬盛 香港橄榄菜
潮汕
口味 下饭菜 咸菜 蓬盛橄榄菜450g"
0,8,//g.alicdn.com/s.gif,广东 汕尾,26.00,cjcboy81,"潮汕
特产正宗地都咸菜
潮汕
咸菜心 太旺香 地都咸菜新货10包包邮"
0,2,//g.alicdn.com/s.gif,广东 潮州,43.80,朱记绿色农副产品,"广东
潮汕
特产鸡肠粉1000g正宗潮州凤凰米粉畬鹅粉农家纯手工包邮"
0,13,//g.alicdn.com/s.gif,广东 汕头,15.50,芸1220,"传统糕点蓝信紫菜饼肉松饼
潮汕
特产特色小吃零食茶点心美食送礼"
0,53,//g.alicdn.com/s.gif,广东 汕头,44.00,花旗小姐,"精致潮菜正宗
潮汕
手打汕头牛肉丸爆汁牛筋丸半斤火锅丸子2份包邮"
0,2,//g.alicdn.com/s.gif,广东 汕头,78.00,汕头百年潮香食品,"百年潮香 手打牛肉、牛筋丸套餐
潮汕
特产汕头QS认证500g"
0,18,//g.alicdn.com/s.gif,广东 汕头,55.00,未子07,"来自
潮汕
牛肉丸牛筋丸子潮州特产正宗手打汕头火锅食材烧烤包邮"
0,4,//g.alicdn.com/s.gif,广东 汕头,33.00,sjia_1990,"【4瓶价格】
潮汕
特产 田佳菜脯酱腌菜香脆萝卜干下饭菜菜脯条"
0,4,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/320950728/TB26QvbgiCYBuNkSnaVXXcMsVXa_!!320950728.jpg_180x180.jpg_.webp,广东 揭阳,39.00,一枝独秀198110,"包邮1箱18碟正宗潮盛橄榄菜大碟装下饭菜
潮汕
特产小菜杂咸配粥"
0,243,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3390986828/TB1kZHSnnqWBKNjSZFxXXcpLpXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,29.90,丸子妹旗舰店,"丸子妹金装潮州牛肉丸 正宗
潮汕
手工手打牛肉丸汕头火锅食材批发"
0,14,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/1659414159/TB2kiwhbZIrBKNjSZK9XXagoVXa_!!1659414159.jpg_180x180.jpg_.webp,广东 汕头,12.50,乐购吧1992,"新品
潮汕
特产 品道轩香菇菜脯400g 高堂香菇菜脯 素菜香菇菜下饭"
0,18,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/199317074/TB2_d7WoXXXXXb.XXXXXXXXXXXX_!!199317074.jpg_180x180.jpg_.webp,广东 潮州,37.50,chenzhexin1,"黄金鱼豆腐 鳕鱼豆腐 鱼丸系列冷冻食品 海底捞火锅底料
潮汕
特产"
0,7,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/1654240735/TB2bsK6ap_.F1JjSZFjXXahnXXa_!!1654240735.jpg_180x180.jpg_.webp,广东 汕头,42.00,lu噜儿,"陈馋食正宗
潮汕
胡椒猪肉丸500g
潮汕
特产猪肉丸子火锅烧烤食材"
0,7,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2321615062/TB2DPWxwYBmpuFjSZFuXXaG_XXa_!!2321615062.jpg_180x180.jpg_.webp,广东 汕头,12.53,木木木木疋木木彡,"花生酥糖手工花生酥豆贡广东
潮汕
特产美食小吃休闲零食 潮州特产"
0,3,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2687719324/TB2cWX9XQyWBuNjy0FpXXassXXa_!!2687719324.jpg_180x180.jpg_.webp,广东 汕头,55.00,小掌柜3425,"正宗手打
潮汕
牛肉丸潮州当天无添加牛筋丸汕头火锅福合埕丸子500g"
0,31,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/699134047/TB2qHvSlXXXXXcXXXXXXXXXXXXX_!!699134047.jpg_180x180.jpg_.webp,广东 揭阳,10.80,凋谢的爱情3,"包邮！朥饼 老瓜丁饼 广东
潮汕
特产糕点小吃菲菲美食品办公零食"
0,3,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/31008051/TB29Tv4XMZjyKJjy0FhXXcdlFXa_!!31008051.jpg_180x180.jpg_.webp,广东 潮州,79.80,lan07,"天天特价
潮汕
香港咖喱鱼蛋鱼豆腐墨鱼丸海鲜丸火锅丸烧烤食材4包"
0,11,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/719975765/TB2BkyeG29TBuNjy1zbXXXpepXa_!!719975765.jpg_180x180.jpg_.webp,广东 广州,20.50,幸福花开1990914,"普香橄榄菜咸菜腌菜酱菜下饭菜 正宗
潮汕
特产促销340g*2包邮"
0,11,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/579142503/TB2st7HtvuSBuNkHFqDXXXfhVXa_!!579142503.jpg_180x180.jpg_.webp,天津,19.00,孟昭戎,"正宗冬菜天津特产出口原装小坛300g
潮汕
砂锅粥馄饨云吞汤调味料"
0,13,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2357341176/TB2gJNnflbM8KJjSZFFXXaynpXa_!!2357341176.jpg_180x180.jpg_.webp,广东 潮州,15.00,sunay35,"好食
潮汕
特产红桃粿红壳桃粿品糯米饭馅手工制作4个装"
0,2,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/326502364/TB2piJtXGi5V1BjSspeXXcWPFXa_!!326502364.jpg_180x180.jpg_.webp,广东 汕头,35.00,单纯蝎子,"潮汕
特产 海门本地猪肉粿 猪肉饼 火锅丸子2斤起拍500g"
0,8,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/677874387/TB2ejc_jmBjpuFjSsplXXa5MVXa_!!677874387.jpg_180x180.jpg_.webp,广东 潮州,38.00,tb7989499,"潮汕
特产胡荣泉腐乳饼鸡仔饼手工当天制作朥月饼2斤1000g盒装包邮"
0,35,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/59192093/TB1ty2twgaTBuNjSszfXXXgfpXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 深圳,45.99,梦幻游人才,"汕头传统手打牛筋丸500g牛肉丸
潮汕
牛筋丸 汕头特产 火锅丸子烧烤"
0,6,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/201080941/TB2m3W3sKOSBuNjy0FdXXbDnVXa_!!201080941.jpg_180x180.jpg_.webp,广东 汕尾,35.00,sally专卖,"潮汕
特产汕尾特产 油炸墨鱼丸海丰小吃 海丰手工墨鱼丸 500g"
0,225,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/673810035/TB2hYyJiRsmBKNjSZFFXXcT9VXa_!!673810035.jpg_180x180.jpg_.webp,广东 汕头,15.50,小吃潮,"潮汕
小吃美食肚脐饼红糖馅酥饼手工糕点ins网红零食休闲食品早餐"
0,4,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/3165530948/TB2fj7irY1YBuNjSszeXXablFXa_!!3165530948.jpg_180x180.jpg_.webp,广东 广州,30.00,吉味源,"潮汕
特产汕头玉蕾牌橄榄菜450gX3瓶装批发包邮下饭小菜粥咸菜酱菜"
0,28,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/183267959/TB2sCVAXW3PyuJjy1zkXXcjRFXa_!!183267959.jpg_180x180.jpg_.webp,福建 漳州,2.50,决战物品,"新产品 10袋包邮
潮汕
特产 春蓬
潮汕
咸菜 地都咸菜砂锅粥配菜小菜"
0,8,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1102512925/TB2yCHCdJfJ8KJjy0FeXXXKEXXa_!!1102512925.jpg_180x180.jpg_.webp,广东 汕头,30.00,全店特价促销,"正宗
潮汕
手工手打牛肉丸
潮汕
牛肉丸潮州牛肉丸即食汕头牛肉丸批发"
0,90,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/434498754/TB1m45idHAaBuNjt_igXXb5ApXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,5.00,鲸鱼之夏,"【3盒包邮】比尔酥香酥鸡腿
潮汕
鸡腿酥 面粉素鸡腿 儿时零食80后"
0,8,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/37785992/TB2QmWFmXXXXXarXpXXXXXXXXXX_!!37785992.jpg_180x180.jpg_.webp,广东 汕尾,39.00,cjcboy81,"潮汕
特产 彭业田 香脆菜脯王 爽脆 爽口萝卜泡菜 咸杂1件6罐包邮"
0,72,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/3124121311/O1CN011LYTgyKFRDszAFM_!!3124121311.jpg_180x180.jpg_.webp,福建 厦门,32.80,华帆食品专营,"景森绿豆饼整箱500g
潮汕
馅饼传统绿豆糕点心网红零食休闲食品"
0,6,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2539326425/TB2_kZzcHsTMeJjSszdXXcEupXa_!!2539326425.jpg_180x180.jpg_.webp,广东 潮州,79.80,就是你老家,"凤凰正宗潮州米粉干5000g纯手工农家
潮汕
特产美食小吃"
0,18,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1660860253/O1CN011DjueOK24EWFMyZ_!!1660860253.jpg_180x180.jpg_.webp,广东 汕头,35.00,tb95195282,"大大片猪肉脯手撕
潮汕
口味碳烤手工肉脯小吃福建产真空装250g包邮"
0,96,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/1104375544/TB2SM9VgFXXXXamXXXXXXXXXXXX_!!1104375544.jpg_180x180.jpg_.webp,广东 汕头,8.49,钟桂泽,"潮汕
特产小吃兰花根75g香甜酥脆糯米麻条猫屎条美食零食品"
0,22,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/203011843/TB2dV2seFOP.eBjSZFHXXXQnpXa_!!203011843.jpg_180x180.jpg_.webp,广东 汕头,26.80,蓝熊e族,"阿兴【猪肉卷500g】广东
潮汕
特产潮州汕头正宗手打猪肉饼火锅烧烤"
0,4,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/398663384/TB1YoqwmtzJ8KJjSspkXXbF7VXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 深圳,28.80,炫康批发,"包邮 实体店出售 汕头特产桂盛牌澄海酸菜 4.5斤袋
潮汕
味腌泡咸菜"
0,13,//g.alicdn.com/s.gif,广东 潮州,22.80,wuhaibo551,"香脆萝卜片
潮汕
特产高堂菜脯爽口酥脆萝卜干下饭开胃菜 2瓶装包邮"
0,16,//g.alicdn.com/s.gif,广东 揭阳,18.80,黄凯佳689,"【两瓶包邮】
潮汕
特产揭阳新亨大目菜脯油精选无任何添加菜脯王油"
0,9,//g.alicdn.com/s.gif,广东 潮州,32.00,玉树玲疯,"潮汕
特产橄榄菜450g*3瓶广东潮州潮盛橄榄菜腌制送粥下饭榨菜咸菜"
0,108,//g.alicdn.com/s.gif,上海,21.90,海霸王食品旗舰店,"海霸王撒尿牛肉丸正宗
潮汕
牛肉丸包心肉丸爆浆丸子火锅食材500g"
0,6,//g.alicdn.com/s.gif,广东 汕头,70.00,乐购吧1992,"包邮
潮汕
特产兆子林萝卜干地都萝卜干萝卜条 菜脯500g*6罐"
0,2,//g.alicdn.com/s.gif,广东 汕头,48.00,相当精彩,"潮汕
即食猪肉脯汕头腊味咸香美味送礼手信家乡味道
潮汕
特产250G"
0,3,//g.alicdn.com/s.gif,广东 潮州,26.90,好味来旗舰店,"盐焗猪蹄广东特产休闲零食好味来135g*2包
潮汕
卤味香辣猪肘子猪脚"
0,9,//g.alicdn.com/s.gif,广东 潮州,30.90,百分之百诚意,"包邮广东特产
潮汕
小食潮州特色小吃萝卜糕菜头粿菜头果糕特色小吃"
0,8,//g.alicdn.com/s.gif,广东 揭阳,7.50,pnyanweifeng,"广东
潮汕
州头揭阳普宁特产小吃佐餐杂咸明香园潮州小菜新咸菜5包"
0,8,//g.alicdn.com/s.gif,福建 漳州,48.00,决战物品,"潮汕
特产好菇婆香菇菜原味6瓶180g咸淡适口原汁好营养拌饭拌面酱"
0,3,//g.alicdn.com/s.gif,广东 潮州,39.90,百分之百诚意,"包邮凤凰粽子端午粽潮州凤凰栀粽
潮汕
小吃机棕碱水粽3个
潮汕
特产"
0,3,//g.alicdn.com/s.gif,广东 汕头,78.00,汕头馆集市店,"汕头馆
潮汕
特产仁和中秋月饼礼盒黑豆绿豆蛋黄潮式月饼朥饼糕点心"
0,6,//g.alicdn.com/s.gif,广东 潮州,60.00,一流丸家,"潮汕
牛肉丸 潮州牛肉丸 手工牛肉丸 宵夜 火锅 烧烤丸子 一流丸家"
0,11,//g.alicdn.com/s.gif,广东 揭阳,19.80,电工批发总汇,"【2瓶包邮*180g】粤膳香香菇菜脯
潮汕
普宁特产下饭菜早餐配粥拌面"
0,6,//g.alicdn.com/s.gif,广东 汕头,36.90,万邦小食,"广东
潮汕
特产零食小吃三正顺猪头粽400g正宗潮州汕头澄海猪肉粽干"
0,4,//g.alicdn.com/s.gif,广东 汕头,29.00,汕头市明发食品厂,"明发橄榄菜特产120克*12碟装下饭菜榨菜正宗腌低价
潮汕
杂咸免邮"
0,14,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3527074027/TB139QhlnXYBeNkHFrdXXciuVXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,22.00,非遗物吃,"潮汕
地方特产小吃水晶粉粿（8个装）休闲点心美食热卖限时特价"
0,24,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/272207/T2tfozXiRXXXXXXXXX_!!272207.jpg_180x180.jpg_.webp,广东 揭阳,13.00,waiyui858,"潮汕
卤味熟食 卤猪皮 卤菜零食即食真空卤肉熟食小吃袋装私房菜"
0,4,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/2882667655/TB2axtWb7.OyuJjSszhXXbZbVXa_!!2882667655.jpg_180x180.jpg_.webp,广东 汕头,25.80,小杰5512347,"一袋5斤包邮
潮汕
特产 吴老头高堂菜脯 吴老头菜脯萝卜干条"
0,21,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/591152746/TB2wI1SiljTBKNjSZFwXXcG4XXa_!!591152746.jpg_180x180.jpg_.webp,浙江 杭州,9.90,sanyecaod,"台湾酸菜500g
潮汕
特产正宗农家自制汕头风味地都咸菜开胃泡菜袋装"
0,16,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2666458123/TB2AOFsm3oQMeJjy0FoXXcShVXa_!!2666458123.jpg_180x180.jpg_.webp,广东 深圳,20.20,恩恩恩_子,"潮汕
特产 蓬盛180ɡ*3瓶装虾仁菜脯 爽口调料下饭菜萝卜菜圃"
0,74,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2862860624/O1CN011GTpaoygtGKkvgO_!!2862860624.jpg_180x180.jpg_.webp,广东 汕头,22.90,晶华渔匠2016,"晶华鱼丸
潮汕
手打猪肉丸瘦肉丸贡丸肉丸肉圆250g手作火锅丸子食材"
0,11,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/3927836508/TB2_GaDEhWYBuNjy1zkXXXGGpXa_!!3927836508-0-item_pic.jpg_180x180.jpg_.webp,广东 广州,29.00,老广的味道旗舰店,"老广的味道潮庭猪肚丸250g
潮汕
正宗手打猪肚肉圆火锅丸子速冻美食"
0,47,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2092836924/TB2HfxvsVXXXXcrXpXXXXXXXXXX_!!2092836924.jpg_180x180.jpg_.webp,广东 揭阳,38.80,公子哥潮店,"金味麦片原味600g 即食低糖营养早餐点心 正宗老牌子
潮汕
特产包邮"
0,5,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/815140561/TB2NcZgXwNlpuFjy0FfXXX3CpXa_!!815140561.jpg_180x180.jpg_.webp,广东 汕头,55.00,大目guogengyi,"大目牛肉丸
潮汕
铜盂正宗手工手打牛筋丸汕头特产火锅底料食材500g"
0,10,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2304991811/O1CN011PFTixi46cYiUnz_!!2304991811.jpg_180x180.jpg_.webp,广西 贵港,12.00,huang钧98,"油炸豆皮批发干货
潮汕
腐竹广西螺蛳粉火锅麻辣烫桂林米粉冒菜配菜"
0,16,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/442125457/TB2CiYunWmWBuNjy1XaXXXCbXXa_!!442125457.jpg_180x180.jpg_.webp,广东 汕头,19.00,chenyanpengxiaodan,"包邮2瓶
潮汕
特产红绿氏正宗油榄220g*2乌榄配粥小菜杂咸早餐开胃"
0,26,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/932240570/TB2iez7XyzhFuJjSZFOXXaDrpXa_!!932240570.jpg_180x180.jpg_.webp,广东 揭阳,16.80,dj2223698965,"广东
潮汕
特产正宗惠来隆江 绿豆饼 传统手工绿豆糕点心小吃美零食"
0,1,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/184722540/TB2wyp1e0HO8KJjSZFHXXbWJFXa_!!184722540.jpg_180x180.jpg_.webp,广东 潮州,69.00,eckofang,"包邮潮州鱼皮饺 纯手工
潮汕
鱼饺册 火锅食材 鱼皮饺子鱼卷虾皮卷"
0,155,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/15171418/TB1ROcNeJnJ8KJjSszdXXaxuFXa_!!0-item_pic.jpg_180x180.jpg_.webp,上海,11.50,linku518,"潮汕
特产 香港蓬盛橄榄菜
潮汕
杂咸菜 早餐佐料450G满额包邮多省市"
0,7,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3823064574/TB2i3UTvLuSBuNkHFqDXXXfhVXa_!!3823064574.jpg_180x180.jpg_.webp,广东 揭阳,24.90,亿盼食品,"潮汕
特产惠来新鲜猪肉卷章广章肉饼手工广章腐皮卷猪肉饼惠来特产"
0,17,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/272207/TB2ktLPXJzJ8KJjSspkXXbF7VXa_!!272207.jpg_180x180.jpg_.webp,广东 揭阳,28.00,waiyui858,"广东
潮汕
特色美食
潮汕
卤味特产 无骨猪脚粽 猪蹄熟食卤味卤肉真空"
0,2,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/908541460/TB2Cv33beuSBuNjSsplXXbe8pXa_!!908541460.jpg_180x180.jpg_.webp,广东 阳江,63.00,快乐xiao君君,"新品千年记Q弹爽脆牛筋丸
潮汕
正宗手打火锅食材烧烤肉丸子2.5kg"
0,27,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2676802113/TB2BgYYg9BYBeNjy0FeXXbnmFXa_!!2676802113.jpg_180x180.jpg_.webp,广东 潮州,20.00,潮州特产168,"腐乳饼礼盒装潮州特产广东手信零食品陈仁堂正宗
潮汕
小吃茶点"
0,22,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/2416691448/TB1tukpf26TBKNjSZJiXXbKVFXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 揭阳,22.50,chamilala,"芝麻花生蛋黄酥糖好吃的广东
潮汕
特色休闲美食品零食小吃特产糕点"
0,556,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/67817007/TB2o5e5cTJYBeNjy1zeXXahzVXa_!!67817007.jpg_180x180.jpg_.webp,广东 汕头,9.90,潮汕名产,"广东
潮汕
特产惠来绿豆饼手工 绿豆糕 红豆饼 糕点小吃网红零食"
0,3,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1786297738/TB2KN1se_XYBeNkHFrdXXciuVXa_!!1786297738.jpg_180x180.jpg_.webp,广东 揭阳,26.50,小弟怕包皮,"潮汕
特产田佳日晒香脆萝卜干菜脯小菜老菜脯配粥【3瓶包邮*400g】"
0,8,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/862284807/TB2Dv6nnNXkpuFjy0FiXXbUfFXa_!!862284807.jpg_180x180.jpg_.webp,广东 汕头,98.00,darling0606,"丸子妹
潮汕
牛肉丸墨鱼丸芝士丸火锅食材肉丸特产年货礼盒礼包套装"
0,4,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/1661417391/TB2xfl1dLSM.eBjSZFNXXbgYpXa_!!1661417391.jpg_180x180.jpg_.webp,广东 潮州,18.60,林楚鹏88,"潮汕
特产白芝麻特色糕点休闲零食芝麻酥条传统纯手工芝麻糖250克"
0,11,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/T1hnVgFF0aXXXXXXXX_!!1-item_pic.gif_180x180.jpg_.webp,广东 汕头,21.00,腊味岛,"潮汕
特产 汕头小吃 赞香 金钱(原味）猪肉脯 休闲零食"
0,1,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/T19IviFThaXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 揭阳,35.00,tb6916879_2013,"潮汕
传统朥饼纯手工制作选用传统配料精心制作潮式月饼买3送1包邮"
0,273,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/702999848/TB26gdIpxSYBuNjSspjXXX73VXa_!!702999848.jpg_180x180.jpg_.webp,广东 汕头,7.50,elaine陈银玲,"潮汕
特产熊记虾仁菜脯萝卜干 吃粥 下饭菜 早餐宵夜杂咸 2瓶包邮"
